time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.979892609642867e-05,3.770070937306308e-05,0.0003999981683805768,0.009919639222111995,0.007580251403356022,0.07999940950888589,-0.0014336210564269661,-0.001433619216194804,1.0272268364987453e-06,-0.28661055554976117,-0.28661055554976117,0.0
0.02,0.00019742166094045762,0.00015393901314184676,0.0016005640454196761,0.01949488561181247,0.015777395525645846,0.16011285141638126,-0.005362789108009584,-0.005362748441011763,7.962685079259429e-06,-0.49913479924547777,-0.49913027771033813,-0.0012830103835787296
0.03,0.0004375096632807747,0.00035677658312399126,0.00360281383584607,0.02836090475398442,0.024951902698282222,0.24033426907438235,-0.011142033912378443,-0.01114179495779392,2.3481037802474836e-05,-0.6566302202801222,-0.6565973429409824,-0.005150812104011933
0.04,0.0007615480541893885,0.0006573878960714373,0.006407801407651623,0.03624662863254163,0.035370518408211614,0.3206571860220475,-0.018291982365116064,-0.018291234496711165,4.500558250562835e-05,-0.7732588021413663,-0.7731410488520096,-0.01158674934976102
0.05,0.001158676211378928,0.001069250755431943,0.010016517213704789,0.04295053835212616,0.04723062662965049,0.40107557887976597,-0.026456639440272843,-0.026454968023045124,6.913219996276737e-05,-0.8595440787543,-0.8592527321296258,-0.020117013345326278
0.060000000000000005,0.0016162886710078196,0.0016075480548182616,0.014429893835145709,0.04832263156008311,0.06067843818232858,0.4815841453525533,-0.035371658604056146,-0.03536862150869152,9.313107083694186e-05,-0.9233035629427881,-0.922726028774402,-0.03018835503912168
0.07,0.002120479935068813,0.0022887270778736233,0.019648813114100903,0.052251006663900285,0.07582253525908836,0.5621782752129064,-0.04484077063398045,-0.04483596915293921,0.0001152388595383658,-0.9703430778755021,-0.9693523410427528,-0.04131414357873716
0.08,0.002656373190981637,0.0031301759840954182,0.02567411269659706,0.05465189182245942,0.09274393293639126,0.6428539334978537,-0.05471827317360422,-0.05471140207866803,0.00013451845681744637,-1.0049737373031067,-1.0034358185889514,-0.05311490370680254
0.09,0.003208362438999325,0.004149887660675537,0.032506597325168626,0.05546209277266493,0.11146372510942938,0.7236100057559713,-0.06418578426621444,-0.06488703465509423,0.0001481955289993827,-0.8884351735957935,-1.0282169957404574,-0.06531491089860655
0.09999999999999999,0.0037602874904645385,0.0053649726132130055,0.040147094881775994,0.05463286417489421,0.13174170678289862,0.8044561923816809,-0.07090514026108928,-0.07528334192868516,0.00014728174557151477,-0.45564402620229283,-1.0462624872079709,-0.07597139000069783
0.10999999999999999,0.004295557024877797,0.006788105168998058,0.04859655054415561,0.052126080606438085,0.1529656611617698,0.8854050725312771,-0.07378571577376379,-0.08584132077463774,0.00012786584375954532,-0.12092830347574457,-1.05951914564862,-0.08111290767705652
0.11999999999999998,0.00479724531554876,0.00842576238184917,0.05785597060594257,0.047912872604177426,0.17456375537400293,0.9664516033126865,-0.07371339128572078,-0.09651633700342133,0.00010033438978872737,0.13478704914611872,-1.0692714719599326,-0.08212178703797565
0.12999999999999998,0.005248169666156506,0.010279392986377341,0.06792630386213469,0.04197048297150605,0.19609750688126765,1.047588781009682,-0.07140711143283197,-0.10727531588435392,7.075064849706368e-05,0.3257942068547678,-1.0764306314741434,-0.0800859152904191
0.13999999999999999,0.005630942630504973,0.01234662578694493,0.07880842727376676,0.034280542282356975,0.21723781858935082,1.128809157330129,-0.06745658255988676,-0.1180937740408627,4.2510193206270465e-05,0.46362910684036696,-1.081651612366434,-0.07586669158433224
0.15,0.0059280092910249105,0.014622263619510288,0.09050314437298049,0.024827783140647083,0.23774569438006232,1.210105652669268,-0.06234710576970574,-0.12895361578879516,1.737475428684018e-05,0.5576198934130238,-1.085411235603787,-0.07014527453853191
0.16,0.006121673359836177,0.017099102758270934,0.10301119031237171,0.013599079224929199,0.2574564724547141,1.2914719348846937,-0.05647943170897331,-0.1398414920040007,-3.869216100363854e-06,0.6153349103384795,-1.0880607873255197,-0.06346204438860333
0.17,0.0061941149265478555,0.019768609666174063,0.116333239742547,0.0005827297024784718,0.2762669477451205,1.372902527654244,-0.05018556880757964,-0.1507475773510732,-2.1000225679264327e-05,0.6429438757336919,-1.0898621655559135,-0.056247747940265026
0.18000000000000002,0.0061274019885696335,0.022621481237155322,0.13046991525642154,-0.01423207183156298,0.29412485518672093,1.4543927726611812,-0.04374126607708792,-0.16166465948116626,-3.411004036990954e-05,0.6455213069853901,-1.0910130135439484,-0.04884758095804013
0.19000000000000003,0.005903497353472433,0.02564810978237096,0.14542179532499394,-0.03085563359427268,0.31102026600423,1.5359387439890764,-0.03737600972317073,-0.17258746105748177,-4.345194628232885e-05,0.6272397896234313,-1.0916643305564344,-0.041539447249389704
0.20000000000000004,0.0055042621313933105,0.02883897010142434,0.16118942109488874,-0.049298052236790325,0.32697855313471424,1.6175370971069074,-0.031281034452844,-0.18351213553586243,-4.9351087848547734e-05,0.5915732261803425,-1.0919328718168733,-0.03454826016240116
0.21000000000000005,0.004911456737680412,0.03218494273276231,0.17777330177179756,-0.06956942477366075,0.34205462037558637,1.699184935280247,-0.02561585597117327,-0.1944358926210226,-5.215363522580809e-05,0.5413889220445117,-1.0919098977359352,-0.028056534606545253
0.22000000000000006,0.004106740083013554,0.035677584919348526,0.19517391861925923,-0.09167999953857331,0.3563281830668788,1.7808796685414905,-0.020513613344288372,-0.20535672036307137,-5.219852760421845e-05,0.4790931676547996,-1.091667344096555,-0.022213077977424424
