time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
2.3299999999999943,-0.9846518342704556,3.3015903794655497,1.948347177517369,-0.11675470998534349,-0.41412269819697706,0.08052061215145219,-0.10003447737945365,0.196898983392758,-0.002466541304044801,-0.45779858343961327,1.0950375379055832,0.10872126886340883
2.339999999999994,-0.9857701639692873,3.2974483754817223,1.9491467614121067,-0.10671251477267077,-0.41419449537465636,0.07934661691047319,-0.10456189118078492,0.20789834364666293,-0.0024788485184050837,-0.44720170455533786,1.0935752719340213,0.11354817854370325
2.349999999999994,-0.9867824175361907,3.293307666803307,1.9499321263246565,-0.09554066442278772,-0.41386553896465933,0.07767458971463131,-0.1089962065523399,0.21888806240559724,-0.0024913848854302262,-0.4391415380680415,1.092106779778834,0.11827680255164896
2.3599999999999937,-0.9876773132294496,3.2891722260329868,1.9506983085999077,-0.0832421248216447,-0.413142423901717,0.07550786011219575,-0.11335768955130675,0.22986821273072866,-0.0025040209385030665,-0.43260317711431906,1.0906344432622896,0.12292988503452879
2.3699999999999934,-0.9884435986720341,3.285045970048237,1.9514403729964114,-0.06981980270891001,-0.41202985401072356,0.07284879185347179,-0.11765846760107533,0.2408388987268184,-0.0025166352565356574,-0.42697408153243455,1.0891603268062184,0.12751894877728856
2.3799999999999932,-0.9890703072369922,3.280932775600359,1.9521534675034895,-0.05537914667009731,-0.41053115531579043,0.06972477418611128,-0.1219025245758281,0.2489332759810182,-0.002520926749521721,-0.42146556320372214,0.5185291912638602,0.06471747389509579
2.389999999999993,-0.9895495992784314,3.2768364460580375,1.9528331477768688,-0.04042630248931914,-0.4086575713778281,0.06618783218946186,-0.12610171968707695,0.25202917899397126,-0.0025086868083510363,-0.41893075143960634,0.09584115737330962,0.01393460097471056
2.399999999999993,-0.9898789149231128,3.272760653979669,1.9534753796589108,-0.02545000403843531,-0.4064241625133849,0.06225178084758322,-0.13027784923148897,0.25141768861616826,-0.0024938987176906353,-0.4170405300306741,-0.2173223178449965,-0.026938271793013245
2.4099999999999926,-0.990059850158129,3.2687089621522722,1.954076443490744,-0.010798890271846497,-0.40383841993096026,0.0579664184916311,-0.13441477952878636,0.2480565004674665,-0.0024828779323305514,-0.410927045382953,-0.44918269434861036,-0.059810108840844325
2.4199999999999924,-0.9900969501211666,3.264684869036156,1.9546332163039613,0.0032812578922824936,-0.4009063228131608,0.05340221859051135,-0.13845936724683755,0.24265710609529492,-0.0024781491922509177,-0.3982686925643601,-0.620683353037453,-0.08628151613121071
2.429999999999992,-0.989996829600474,3.2606918010334147,1.9551433236205016,0.01661888744625689,-0.3976365177263966,0.04863927070547976,-0.14234391056861692,0.23574806686449,-0.0024803915109572936,-0.3785852857235406,-0.7473898730421249,-0.1076214927961989
2.439999999999992,-0.989767542231519,3.2567330749317676,1.9556051989667353,0.029095266210226935,-0.3940422527320026,0.043759801301314,-0.14600046921154822,0.22772195224183694,-0.0024893461479142615,-0.35236546905802724,-0.8408718796876071,-0.12481939803763276
2.4499999999999917,-0.9894181339336294,3.2528118482140718,1.9560180822494073,0.04062881693131782,-0.3901420509235264,0.03884342449682611,-0.14936514449938446,0.21887025209256403,-0.0025042956091261043,-0.3199548577642781,-0.9097265482157099,-0.13864717650299074
2.4599999999999915,-0.9889583302764849,3.248931064674806,1.9563819801767128,0.05116382435421835,-0.38596001189565443,0.03396431415068203,-0.15238016565369303,0.20940934863008911,-0.0025243416169570734,-0.28224110347652115,-0.9603401438792082,-0.14970453809219864
2.4699999999999913,-0.98839831990588,3.2450933998234484,1.956697604763961,0.06066238500714112,-0.38152550147681513,0.029189661129166704,-0.154998635026813,0.19949983471622348,-0.002548542916307389,-0.2405098852887621,-0.9974544026339777,-0.15846138383586417
2.479999999999991,-0.9877486061076111,3.241301212371304,1.9569663008106084,0.06909873514898553,-0.3768722831292586,0.024579037546909523,-0.1571870084325587,0.18926087432840213,-0.0025759907528932185,-0.19614043561957226,-1.0245880704015922,-0.1652918637056908
2.489999999999991,-0.9870199061953742,3.237556505843787,1.9571899698040423,0.07645528903581786,-0.37203740770554583,0.020184345463849146,-0.15892484556116268,0.17878087159912914,-0.0026058560017380205,-0.15036631890289132,-1.044350831852001,-0.17049847309433278
2.4999999999999907,-0.9862230841668012,3.2338609013063606,1.95737099504192,0.08271989617553757,-0.3670601295188275,0.016050134212189877,-0.16020284037372312,0.168125394279409,-0.0026374172867983654,-0.10417209073186967,-1.0586770967300834,-0.17432801352183977
2.5099999999999905,-0.9853691062816512,3.2302156201320686,1.9575121710067527,0.08788396198092073,-0.36198099577011944,0.0122141502414063,-0.16101999467990946,0.1573430568490612,-0.002670073264092484,-0.058226302963635616,-1.069000030545228,-0.17698244006096303
2.5199999999999902,-0.9844690122807312,3.226621474543106,1.9576166387623413,0.09194117126894133,-0.3568412174011055,0.008708005286944457,-0.16137991025533976,0.14646988772419944,-0.002703345372944623,-0.012772789749105326,-1.0763811384421709,-0.17862611340225926
2.52999999999999,-0.9835338971387468,3.2230788625385887,1.9576878284793626,0.09488663735380258,-0.35168243714901093,0.0055579449240482515,-0.16128618317603097,0.13553257050020576,-0.0027368764135442805,0.03243995737636711,-1.081606827187119,-0.17938960712844304
2.53999999999999,-0.9825748998157108,3.219587762782232,1.9577294097084335,0.09671633739337691,-0.34654696161724685,0.0027856339192074676,-0.1607382688518846,0.12455085006150596,-0.0027704222644798562,0.07799390915881306,-1.0852601895811866,-0.17937105184358684
2.5499999999999896,-0.9816031966111706,3.2161477253543356,1.9577452495771483,0.09742674416061699,-0.34147832366418557,0.0004089539099826371,-0.15972920396769247,0.11353932012983206,-0.0028038322558236258,0.12459480426613982,-1.0877740333838104,-0.1786384384312409
2.5599999999999894,-0.9806299975489269,3.2127578559751195,1.9577393785711812,0.09701457934589827,-0.3365219981978704,-0.0015572799497654728,-0.15824489403444347,0.10250875162899616,-0.0028370244269392652,0.17296576839104633,-1.0894699231682743,-0.1772335138461543
2.569999999999989,-0.9796665447878872,3.209416792866713,1.9577159631614012,0.09547664876835343,-0.3317261396393842,-0.003100668457378171,-0.1562644805999638,0.09146707966665632,-0.0028699621552742646,0.2237380575534152,-1.0905868754045718,-0.175175969629272
2.579999999999989,-0.978724112425097,3.206122676627725,1.9576792842881094,0.0928097243067782,-0.32714220936342414,-0.004210712055439448,-0.15376251364323157,0.08042013745019248,-0.002902629982956368,0.27719957869737105,-1.0913022137232318,-0.17246807674309417
2.5899999999999888,-0.9778140073150978,3.202873115463873,1.9576337202635248,0.08901045571913926,-0.32282521920041674,-0.004878451643063098,-0.1507142755353314,0.06937220326418012,-0.002935002938589679,0.33291627401786644,-1.0917463184391507,-0.16910175651721576
2.5999999999999885,-0.9769475706457084,3.1996651516129977,1.9575837325350975,0.08407530601059326,-0.31883317145736245,-0.00509626512011653,-0.14710527073946925,0.05832640917607824,-0.0029670073395960325,0.3892778441338007,-1.0920126459581807,-0.1650697557945135
2.6099999999999883,-0.9761361800464133,3.196495239424016,1.957533852787923,0.07800050952038115,-0.31522521637131806,-0.004857808448610477,-0.14294447246829695,0.04728504648801901,-0.0029984777644072686,0.44320095470464094,-1.0921643583968197,-0.16038184146390908
